"","x","y","celltypes"
"cell537...537",740.619571413845,1666.03606194258,"A"
"cell538...538",673.75661758706,581.135599408299,"A"
"cell539...539",347.305106930435,155.739245470613,"D"
"cell540...540",1243.5465590097,1948.00363155082,"D"
"cell541...541",795.687254983932,1120.39586016908,"D"
"cell542...542",1911.35153733194,596.358217764646,"D"
"cell543...543",1306.69888621196,48.9643067121506,"D"
"cell544...544",657.48743340373,276.214795652777,"A"
"cell545...545",394.293427001685,1613.09933988377,"A"
"cell546...546",230.684649664909,1904.10101180896,"D"
"cell547...547",1991.93095741794,43.3276984840631,"D"
"cell548...548",758.553450461477,781.088044401258,"D"
"cell549...549",1123.97618545219,432.039296254516,"D"
"cell550...550",1465.43603530154,47.2471569664776,"D"
"cell551...551",1741.61110585555,1546.39633838087,"A"
"cell552...552",1144.34051932767,240.425490308553,"D"
"cell553...553",22.0721419900656,262.098761741072,"D"
"cell554...554",1812.63052253053,869.889912195504,"D"
"cell555...555",1541.30726307631,1342.11066598073,"A"
"cell556...556",765.009246766567,1700.07929159328,"D"
"cell557...557",188.091777730733,1530.86781874299,"D"
"cell558...558",99.3071678094566,823.24438681826,"D"
"cell559...559",1642.32463622466,488.118959125131,"A"
"cell560...560",1658.64860871807,1418.12629438937,"A"
"cell561...561",1309.46575151756,1231.26717982814,"D"
"cell562...562",265.655626077205,804.060687310994,"D"
"cell563...563",683.619802352041,1486.656723544,"A"
"cell564...564",1462.74315798655,1874.89392235875,"D"
"cell565...565",1814.58283215761,571.730373892933,"D"
"cell566...566",1392.39399880171,79.0341780520976,"D"
"cell567...567",483.158444520086,1174.08849671483,"D"
"cell568...568",1288.21445722133,347.463149111718,"A"
"cell569...569",561.500427313149,243.336868472397,"A"
"cell570...570",1915.27304146439,840.33779380843,"D"
"cell571...571",316.791913472116,1250.12208707631,"D"
"cell572...572",836.677983403206,1555.25717139244,"D"
"cell573...573",504.019594751298,355.318943038583,"A"
"cell574...574",188.780535478145,475.214046891779,"D"
"cell575...575",1655.43553931639,1078.70224770159,"D"
"cell576...576",1050.61100749299,31.9289504550397,"D"
"cell577...577",1335.49525495619,718.093106057495,"A"
"cell578...578",816.555519588292,459.133068099618,"D"
"cell579...579",1685.17980678007,374.653886537999,"A"
"cell580...580",1474.61093589664,1862.86260187626,"D"
"cell581...581",696.448802016675,1927.99897259101,"D"
"cell582...582",1897.87635486573,871.695556677878,"D"
"cell583...583",1293.35837997496,1162.57752524689,"D"
"cell584...584",70.5555337481201,1525.56176204234,"D"
"cell585...585",1192.89691140875,1869.0563342534,"D"
"cell586...586",830.636003054678,218.62872922793,"D"
"cell587...587",153.794076293707,862.24692966789,"D"
"cell588...588",1056.09775846824,1558.55711037293,"D"
"cell589...589",1924.66661706567,392.298127058893,"D"
"cell590...590",1417.48010227457,409.914425574243,"A"
"cell591...591",1106.95140715688,650.990074966103,"D"
"cell592...592",485.913217999041,1905.1082348451,"D"
"cell593...593",1556.08505802229,1060.908772517,"D"
"cell594...594",1303.88188688084,1004.14883252233,"D"
"cell595...595",1660.49140784889,1972.6505773142,"D"
"cell596...596",1297.10189485922,721.684143412858,"D"
"cell597...597",959.671588614583,775.925163645297,"D"
"cell598...598",990.128211211413,1941.06553820893,"D"
"cell599...599",759.745182935148,1764.97809914872,"D"
"cell600...600",900.970874354243,1983.02841326222,"D"
"cell601...601",1628.50350094959,683.458942454308,"A"
"cell602...602",1857.55445156246,926.970280706882,"D"
"cell603...603",294.962090440094,1681.5104437992,"A"
"cell604...604",1499.64332999662,1743.99977503344,"A"
"cell605...605",1951.31469937041,332.411629613489,"D"
"cell606...606",1949.58492694423,524.439775850624,"D"
"cell607...607",701.251140329987,1551.92314181477,"A"
"cell608...608",787.898113951087,871.770786587149,"D"
"cell609...609",1901.90201811492,1065.95025816932,"D"
"cell610...610",213.296639267355,150.421754922718,"D"
"cell611...611",1869.52023301274,332.570866681635,"D"
"cell612...612",692.324199713767,1415.95027642325,"A"
"cell613...613",1066.12121174112,1685.83310255781,"D"
"cell614...614",1077.58859870955,1285.30002990738,"D"
"cell615...615",1429.43589948118,827.894280664623,"D"
"cell616...616",811.58100022003,794.912600889802,"D"
"cell617...617",305.576282553375,386.515724938363,"A"
"cell618...618",680.465522687882,103.457875549793,"D"
"cell619...619",1253.30969505012,141.252592671663,"D"
"cell620...620",114.745356608182,731.060998514295,"D"
"cell621...621",1703.33527959883,1968.62077107653,"D"
"cell622...622",425.290691666305,1535.60355585068,"C"
"cell623...623",1078.92405567691,1888.69332056493,"D"
"cell624...624",272.975172381848,403.786403592676,"A"
"cell625...625",649.730280973017,983.233467675745,"D"
"cell626...626",1242.15258751065,1912.63655200601,"D"
"cell627...627",511.964497156441,1917.16968454421,"D"
"cell628...628",1269.75159766153,363.41634998098,"A"
"cell629...629",971.344213932753,1261.19549199939,"D"
"cell630...630",1876.35383335873,1918.96534292027,"D"
"cell631...631",1715.00307414681,298.117194324732,"A"
"cell632...632",741.767075378448,850.619409233332,"D"
"cell633...633",628.403659909964,1371.30827084184,"A"
"cell634...634",1657.06871962175,1643.94145645201,"A"
"cell635...635",903.683026321232,739.599769469351,"D"
"cell636...636",631.756824441254,1811.47772679105,"D"
"cell637...637",195.617075078189,1641.95869630203,"D"
"cell638...638",129.801073111594,748.913867399096,"D"
"cell639...639",1378.91473295167,720.862248446792,"A"
"cell640...640",1336.10120788217,810.375666711479,"D"
"cell641...641",1809.09329559654,1761.62045635283,"D"
"cell642...642",603.386540897191,1224.92370801046,"A"
"cell643...643",1865.61740934849,1631.84194313362,"D"
"cell644...644",403.966034762561,1596.04116622359,"A"
"cell645...645",1584.75751196966,801.766970194876,"D"
"cell646...646",449.261017609388,563.927729148418,"C"
"cell647...647",61.5131421945989,1490.55418558419,"D"
"cell648...648",1724.06808240339,512.594311032444,"A"
"cell649...649",1370.21501036361,64.5574242807925,"D"
"cell650...650",1884.14981914684,1645.05672408268,"D"
"cell651...651",1351.70752089471,527.154689189047,"A"
"cell652...652",1686.24029681087,1501.31531571969,"A"
"cell653...653",723.788369912654,1399.94850521907,"A"
"cell654...654",784.731770399958,1961.54027152807,"D"
"cell655...655",1135.37479517981,402.80368598178,"D"
"cell656...656",190.304267220199,1598.46318839118,"D"
"cell657...657",387.568143196404,15.8296404406428,"D"
"cell658...658",1176.13278608769,1323.34796059877,"D"
"cell659...659",1503.00833629444,750.702260062099,"A"
"cell660...660",1734.47757447138,269.68233846128,"D"
"cell661...661",743.591474369168,772.113161161542,"D"
"cell662...662",1597.62909915298,1071.01259473711,"D"
"cell663...663",116.628785151988,545.879737474024,"D"
"cell664...664",1246.8714187853,1488.57633769512,"A"
"cell665...665",713.282813318074,88.8941413722932,"D"
"cell666...666",1175.85586477071,177.819605451077,"D"
"cell667...667",1827.56928401068,1334.81958415359,"D"
"cell668...668",398.884365800768,141.965226270258,"D"
"cell669...669",738.167247734964,1717.00810082257,"D"
"cell670...670",1342.81665552408,1026.09156584367,"D"
"cell671...671",1536.28910146654,1338.98684661835,"A"
"cell672...672",1044.49655208737,1704.3043570593,"D"
"cell673...673",1656.15003602579,1478.24594052508,"A"
"cell674...674",1054.19238936156,1906.89122024924,"D"
"cell675...675",1003.50965000689,1763.67938751355,"D"
"cell676...676",839.946639724076,1736.3514858298,"D"
"cell677...677",724.596566520631,1153.14400056377,"D"
"cell678...678",246.857820544392,1756.51529757306,"D"
"cell679...679",596.32305894047,1612.81731259078,"A"
"cell680...680",553.352979477495,1475.37169419229,"C"
"cell681...681",1540.45071126893,979.215383529663,"D"
"cell682...682",1556.36260425672,997.883901465684,"D"
"cell683...683",287.574561312795,153.173253405839,"D"
"cell684...684",1031.05230117217,1217.02249208465,"D"
"cell685...685",1194.48097096756,878.971660509706,"D"
"cell686...686",1011.68604800478,574.155393522233,"D"
"cell687...687",772.199266124517,892.273509409279,"D"
"cell688...688",852.196201682091,1001.836263109,"D"
"cell689...689",23.5194694250822,1973.02693407983,"D"
"cell690...690",1838.66354078054,1735.44470779598,"D"
"cell691...691",158.879386261106,508.363858796656,"D"
"cell692...692",1014.74850950763,736.455141566694,"D"
"cell693...693",1640.34323394299,1470.88410984725,"A"
"cell694...694",1196.7908362858,501.455575227737,"D"
"cell695...695",848.307052161545,785.429567564279,"D"
"cell696...696",1118.62054141238,356.016504112631,"D"
"cell697...697",1578.18894414231,473.245620261878,"B"
"cell698...698",335.430515930057,1643.16948410124,"A"
"cell699...699",1940.90346014127,845.137603580952,"D"
"cell700...700",947.006196714938,1400.31306818128,"D"
"cell701...701",1859.48641179129,1810.90606143698,"D"
"cell702...702",1801.87854077667,1429.03947178274,"D"
"cell703...703",1501.76437571645,1010.1188342087,"D"
"cell704...704",1353.13754482195,1711.60600474104,"A"
"cell705...705",1296.02689156309,260.923275724053,"D"
"cell706...706",146.493739448488,773.700768593699,"D"
"cell707...707",847.116836812347,1608.34951652214,"D"
"cell708...708",1061.64872832596,1162.0189868845,"D"
"cell709...709",1885.40952466428,1246.61727715284,"D"
"cell710...710",1424.44911878556,796.092082280666,"D"
"cell711...711",1448.98115098476,1263.6357396841,"A"
"cell712...712",940.257235430181,1888.1431799382,"D"
"cell713...713",240.564511623234,1206.69854106382,"D"
"cell714...714",1566.19534175843,1957.0703022182,"D"
"cell715...715",876.314794179052,1250.62520056963,"D"
"cell716...716",862.911959644407,1867.80333193019,"D"
"cell717...717",54.9957579933107,762.581223621964,"D"
"cell718...718",293.123685754836,1546.92020174116,"A"
"cell719...719",845.190315973014,1395.08173428476,"D"
"cell720...720",1534.27434852347,1836.99657395482,"D"
"cell721...721",9.5328907482326,244.388928636909,"D"
"cell722...722",1207.19138300046,1731.56672110781,"D"
"cell723...723",1811.15452107042,1797.57741698995,"D"
"cell724...724",1413.32306386903,819.513342808932,"D"
"cell725...725",525.074318517,650.586014613509,"A"
"cell726...726",1702.15243892744,1893.83520092815,"D"
"cell727...727",667.211030144244,1093.73720735312,"D"
"cell728...728",1156.56853513792,895.719199907035,"D"
"cell729...729",865.546260494739,1826.14831626415,"D"
"cell730...730",103.190646041185,1101.23233078048,"D"
"cell731...731",1459.60657577962,289.910133928061,"A"
"cell732...732",1096.34082857519,1904.18018400669,"D"
"cell733...733",1502.44397111237,1030.1622110419,"D"
"cell734...734",101.542329415679,1803.8130342029,"D"
"cell735...735",1429.93242479861,1439.63869009167,"B"
"cell736...736",595.388913527131,686.03583984077,"A"
"cell737...737",566.954419482499,1448.69698071852,"C"
"cell738...738",1659.75425485522,1722.95268485323,"A"
"cell739...739",172.790750395507,724.360071122646,"D"
"cell740...740",85.3142379783094,602.518058847636,"D"
"cell741...741",697.481617797166,305.772378109396,"A"
"cell742...742",1084.6720202826,505.743635352701,"D"
"cell743...743",1218.92172703519,1461.15100290626,"A"
"cell744...744",542.744196951389,399.63247301057,"A"
"cell745...745",410.461863968521,353.261554148048,"A"
"cell746...746",763.264296576381,893.953168299049,"D"
"cell747...747",945.116230752319,994.802264031023,"D"
"cell748...748",1671.03589978069,545.081115327775,"A"
"cell749...749",242.942992597818,1177.92799230665,"D"
"cell750...750",1351.61624988541,1962.68885442987,"D"
"cell751...751",993.370439857244,1158.0934994854,"D"
"cell752...752",1804.47549559176,36.3987227901816,"D"
"cell753...753",1102.52793366089,1141.44025929272,"D"
"cell754...754",257.129353005439,620.54534163326,"A"
"cell755...755",884.019571356475,1224.46615202352,"D"
"cell756...756",384.595392737538,281.293924432248,"A"
"cell757...757",869.801244232804,1188.86846071109,"D"
"cell758...758",450.266805943102,1056.55615404248,"D"
"cell759...759",1922.19256423414,1467.97826560214,"D"
"cell760...760",896.854930091649,240.196573548019,"D"
"cell761...761",1554.28997054696,159.008882474154,"D"
"cell762...762",316.439548972994,540.223152842373,"A"
"cell763...763",1733.61716512591,1434.00680320337,"A"
"cell764...764",412.291211541742,782.941745594144,"A"
"cell765...765",355.899366084486,1818.37742822245,"D"
"cell766...766",329.78229271248,818.724857643247,"D"
"cell767...767",1130.53795462474,644.449875224382,"D"
"cell768...768",1454.36204224825,1489.39334368333,"C"
"cell769...769",1751.83797813952,847.457207273692,"D"
"cell770...770",1416.8487675488,1485.22686678916,"B"
"cell771...771",954.926421865821,37.2453350573778,"D"
"cell772...772",1640.55998716503,162.337019108236,"D"
"cell773...773",33.2244215533137,56.2750361859798,"D"
"cell774...774",1992.22220247611,1526.50666888803,"D"
"cell775...775",1269.78967152536,1841.53646603227,"D"
"cell776...776",856.95076175034,837.333781179041,"D"
"cell777...777",56.7858656868339,1402.17610541731,"D"
"cell778...778",1506.66540116072,100.995352491736,"D"
"cell779...779",417.26795071736,1480.55919772014,"C"
"cell780...780",1998.91081033275,1323.53891339153,"D"
"cell781...781",1814.4983863458,1632.56286922842,"D"
"cell782...782",1424.93006354198,313.433973118663,"A"
"cell783...783",1461.86576783657,808.589011896402,"D"
"cell784...784",944.975842256099,322.356487624347,"D"
"cell785...785",1725.02137394622,1839.28424818441,"D"
"cell786...786",330.830244813114,1613.46270609647,"A"
"cell787...787",1240.85585121065,1726.89102869481,"D"
"cell788...788",584.662789944559,950.444111600518,"D"
"cell789...789",912.283467594534,571.939838584512,"D"
"cell790...790",91.2784179672599,383.80871899426,"D"
"cell791...791",355.323504190892,1243.80027130246,"A"
"cell792...792",115.864135790616,54.8980277962983,"D"
"cell793...793",1888.82046705112,1378.63582884893,"D"
"cell794...794",685.486948583275,969.120172318071,"D"
"cell795...795",1035.90114135295,158.009620849043,"D"
"cell796...796",1250.49067055807,543.151995167136,"A"
"cell797...797",474.529707338661,1086.58734057099,"D"
"cell798...798",1032.24782878533,790.296406950802,"D"
"cell799...799",1613.0836554803,1316.15933123976,"A"
"cell800...800",696.529468987137,1440.62915630639,"A"
"cell801...801",1717.37490594387,401.085873600096,"A"
"cell802...802",68.8775223679841,1283.79969485104,"D"
"cell803...803",1941.99429173023,1344.49685132131,"D"
"cell804...804",1490.22027244791,1599.80291966349,"A"
"cell805...805",546.510483603925,714.8003783077,"A"
"cell806...806",1354.21220306307,488.60149551183,"A"
"cell807...807",695.894936099648,1410.23724479601,"A"
"cell808...808",1894.04104324058,11.2847597338259,"D"
"cell809...809",677.247549872845,418.758585583419,"A"
"cell810...810",63.4264079853892,307.734801899642,"D"
"cell811...811",707.17159518972,628.09399375692,"A"
"cell812...812",774.247175548226,104.046139866114,"D"
"cell813...813",713.894320186228,311.949190218002,"A"
"cell814...814",1919.93721202016,1608.44896407798,"D"
"cell815...815",767.476409673691,1094.82302889228,"D"
"cell816...816",1092.67524210736,1783.51295366883,"D"
"cell817...817",1850.64695170149,90.0312010198832,"D"
"cell818...818",1833.71905423701,1898.51730084047,"D"
"cell819...819",485.46598572284,1136.41176978126,"D"
"cell820...820",1434.18167764321,498.71193850413,"C"
"cell821...821",697.892071679235,497.585859615356,"A"
"cell822...822",1108.5667014122,905.040031764656,"D"
"cell823...823",1485.9448261559,478.413891512901,"C"
"cell824...824",1639.39663721249,1554.85239671543,"A"
"cell825...825",1739.31453004479,309.226483106613,"D"
"cell826...826",71.7302686534822,1620.55066227913,"D"
"cell827...827",440.048806834966,1259.60408756509,"A"
"cell828...828",733.946419321001,1469.21856654808,"A"
"cell829...829",611.392884049565,1684.18751750141,"A"
"cell830...830",1455.66091500223,1895.42064676061,"D"
"cell831...831",1399.45753244683,759.548489935696,"A"
"cell832...832",1820.12185361236,518.784105312079,"D"
"cell833...833",1691.20521936566,316.655454225838,"A"
"cell834...834",1557.0892803371,193.438379094005,"D"
"cell835...835",801.686856430024,1803.82857657969,"D"
"cell836...836",1153.60931772739,1701.35199464858,"D"
"cell837...837",152.718892320991,180.052716750652,"D"
"cell838...838",1745.94970140606,1159.2770894058,"D"
"cell839...839",1912.57147118449,970.133228693157,"D"
"cell840...840",1011.06215966865,984.64884981513,"D"
"cell841...841",1848.73272757977,831.798336002976,"D"
